Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","124","Canada","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","94.271443","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","93.704822","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","93.704822","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","94.129787","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","93.988132","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","94.05896","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","94.200615","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","93.067375","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","92.854892","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","93.988132","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","93.49234","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","93.917305","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","95.1922","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","95.333856","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","95.333856","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","96.467096","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","97.033716","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","97.033716","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","96.325441","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","95.829648","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","95.687993","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","97.104544","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","97.458681","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","98.94606","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","99.300197","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","99.300197","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","99.158542","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","100.433438","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","100.504265","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","100.433438","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","100.150128","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","99.583507","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","100.0793","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","100.716748","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","101.425023","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","103.479021","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","103.691504","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","103.266539","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","102.416609","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","101.849988","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","101.354196","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","101.566678","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","100.575093","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","98.662749","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","98.025302","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","98.733577","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","98.591922","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","99.371025","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","124","Canada","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","99.441852","X","Figure from external organization","base year is 2015"
